Municipio;Ano;target_por_area;preco_6;TNx_6;TNn_6;TXx_6;TXn_6;TX90p_6;Tn90p_6;WD30_6;WN22_6;Frost_6;Tn10p_6;TXMCD_6;Tmin7_6;Tmin3_6;Tmin2_6;Tmin1_6;Tmax10_6;Tmax7_6;PRCPTOT_6;Drydays_6;Wetdays_6;CWD_6;CDD_6;Wet20mm_6;Prec-Intensity_6;rx1day_6;rx5day_6;r95p_6;pr-wet-qrt_6;pr-dry-qrt_6;preco_7;TNx_7;TNn_7;TXx_7;TXn_7;TX90p_7;Tn90p_7;WD30_7;WN22_7;Frost_7;Tn10p_7;TXMCD_7;Tmin7_7;Tmin3_7;Tmin2_7;Tmin1_7;Tmax10_7;Tmax7_7;PRCPTOT_7;Drydays_7;Wetdays_7;CWD_7;CDD_7;Wet20mm_7;Prec-Intensity_7;rx1day_7;rx5day_7;r95p_7;pr-wet-qrt_7;pr-dry-qrt_7;preco_8;TNx_8;TNn_8;TXx_8;TXn_8;TX90p_8;Tn90p_8;WD30_8;WN22_8;Frost_8;Tn10p_8;TXMCD_8;Tmin7_8;Tmin3_8;Tmin2_8;Tmin1_8;Tmax10_8;Tmax7_8;PRCPTOT_8;Drydays_8;Wetdays_8;CWD_8;CDD_8;Wet20mm_8;Prec-Intensity_8;rx1day_8;rx5day_8;r95p_8;pr-wet-qrt_8;pr-dry-qrt_8;preco_9;TNx_9;TNn_9;TXx_9;TXn_9;TX90p_9;Tn90p_9;WD30_9;WN22_9;Frost_9;Tn10p_9;TXMCD_9;Tmin7_9;Tmin3_9;Tmin2_9;Tmin1_9;Tmax10_9;Tmax7_9;PRCPTOT_9;Drydays_9;Wetdays_9;CWD_9;CDD_9;Wet20mm_9;Prec-Intensity_9;rx1day_9;rx5day_9;r95p_9;pr-wet-qrt_9;pr-dry-qrt_9;preco_10;TNx_10;TNn_10;TXx_10;TXn_10;TX90p_10;Tn90p_10;WD30_10;WN22_10;Frost_10;Tn10p_10;TXMCD_10;Tmin7_10;Tmin3_10;Tmin2_10;Tmin1_10;Tmax10_10;Tmax7_10;PRCPTOT_10;Drydays_10;Wetdays_10;CWD_10;CDD_10;Wet20mm_10;Prec-Intensity_10;rx1day_10;rx5day_10;r95p_10;pr-wet-qrt_10;pr-dry-qrt_10;preco_11;TNx_11;TNn_11;TXx_11;TXn_11;TX90p_11;Tn90p_11;WD30_11;WN22_11;Frost_11;Tn10p_11;TXMCD_11;Tmin7_11;Tmin3_11;Tmin2_11;Tmin1_11;Tmax10_11;Tmax7_11;PRCPTOT_11;Drydays_11;Wetdays_11;CWD_11;CDD_11;Wet20mm_11;Prec-Intensity_11;rx1day_11;rx5day_11;r95p_11;pr-wet-qrt_11;pr-dry-qrt_11;preco_12;TNx_12;TNn_12;TXx_12;TXn_12;TX90p_12;Tn90p_12;WD30_12;WN22_12;Frost_12;Tn10p_12;TXMCD_12;Tmin7_12;Tmin3_12;Tmin2_12;Tmin1_12;Tmax10_12;Tmax7_12;PRCPTOT_12;Drydays_12;Wetdays_12;CWD_12;CDD_12;Wet20mm_12;Prec-Intensity_12;rx1day_12;rx5day_12;r95p_12;pr-wet-qrt_12;pr-dry-qrt_12;preco_1;TNx_1;TNn_1;TXx_1;TXn_1;TX90p_1;Tn90p_1;WD30_1;WN22_1;Frost_1;Tn10p_1;TXMCD_1;Tmin7_1;Tmin3_1;Tmin2_1;Tmin1_1;Tmax10_1;Tmax7_1;PRCPTOT_1;Drydays_1;Wetdays_1;CWD_1;CDD_1;Wet20mm_1;Prec-Intensity_1;rx1day_1;rx5day_1;r95p_1;pr-wet-qrt_1;pr-dry-qrt_1;preco_2;TNx_2;TNn_2;TXx_2;TXn_2;TX90p_2;Tn90p_2;WD30_2;WN22_2;Frost_2;Tn10p_2;TXMCD_2;Tmin7_2;Tmin3_2;Tmin2_2;Tmin1_2;Tmax10_2;Tmax7_2;PRCPTOT_2;Drydays_2;Wetdays_2;CWD_2;CDD_2;Wet20mm_2;Prec-Intensity_2;rx1day_2;rx5day_2;r95p_2;pr-wet-qrt_2;pr-dry-qrt_2;preco_3;TNx_3;TNn_3;TXx_3;TXn_3;TX90p_3;Tn90p_3;WD30_3;WN22_3;Frost_3;Tn10p_3;TXMCD_3;Tmin7_3;Tmin3_3;Tmin2_3;Tmin1_3;Tmax10_3;Tmax7_3;PRCPTOT_3;Drydays_3;Wetdays_3;CWD_3;CDD_3;Wet20mm_3;Prec-Intensity_3;rx1day_3;rx5day_3;r95p_3;pr-wet-qrt_3;pr-dry-qrt_3;preco_4;TNx_4;TNn_4;TXx_4;TXn_4;TX90p_4;Tn90p_4;WD30_4;WN22_4;Frost_4;Tn10p_4;TXMCD_4;Tmin7_4;Tmin3_4;Tmin2_4;Tmin1_4;Tmax10_4;Tmax7_4;PRCPTOT_4;Drydays_4;Wetdays_4;CWD_4;CDD_4;Wet20mm_4;Prec-Intensity_4;rx1day_4;rx5day_4;r95p_4;pr-wet-qrt_4;pr-dry-qrt_4;preco_5;TNx_5;TNn_5;TXx_5;TXn_5;TX90p_5;Tn90p_5;WD30_5;WN22_5;Frost_5;Tn10p_5;TXMCD_5;Tmin7_5;Tmin3_5;Tmin2_5;Tmin1_5;Tmax10_5;Tmax7_5;PRCPTOT_5;Drydays_5;Wetdays_5;CWD_5;CDD_5;Wet20mm_5;Prec-Intensity_5;rx1day_5;rx5day_5;r95p_5;pr-wet-qrt_5;pr-dry-qrt_5;cluster
Luisburgo;2012;1.260030627871363;305.53;14.5;4.9;25.48;17.39;1;4;0;0;0;0;2;8;0;0;0;0;0;14.15;26;4;2;16;0;3.33;7.68;10.68;0;301.06;184.7;284.72;11.96;2.18;26.94;17.49;3;0;0;0;0;4;1;12;4;0;0;0;0;8.81;28;3;3;23;0;2.89;3.96;8.69;0;61.79;33.26;277.05;13.85;6.24;28.66;14.61;10;3;0;0;0;0;4;1;0;0;0;0;0;0.29;31;0;0;31;0;0.0;0.1;0.14;0;29.34;23.35;261.9;14.74;3.94;30.78;19.01;4;1;1;0;0;11;4;6;0;0;0;0;0;7.69;27;3;1;15;0;2.11;3.49;4.75;0;17.16;11.5;259.27;17.45;8.59;30.01;16.5;3;4;1;0;0;3;4;0;0;0;0;0;0;174.03;16;15;8;7;4;11.47;28.95;84.8;4;197.72;20.17;267.47;17.69;9.55;28.68;16.22;0;1;0;0;0;6;3;0;0;0;0;0;0;250.0;11;19;16;6;2;13.1;39.3;108.88;2;463.25;202.1;259.41;17.93;13.91;28.3;19.57;0;4;0;0;0;0;7;0;0;0;0;0;0;351.28;2;29;23;2;6;12.08;53.42;108.72;6;775.32;552.57;266.02;18.7;13.56;29.23;20.29;0;2;0;0;0;0;15;0;0;0;0;0;0;243.86;15;16;12;11;4;15.19;43.89;142.76;5;956.04;833.57;258.87;17.97;12.63;30.65;24.56;2;1;2;0;0;3;15;0;0;0;0;0;0;16.49;25;4;1;13;0;3.56;4.74;20.95;0;834.74;579.99;225.65;18.07;10.95;31.53;18.94;3;3;2;0;0;3;8;0;0;0;0;0;0;168.32;16;15;4;5;1;11.04;32.44;57.42;1;538.42;428.67;201.28;17.49;9.57;28.61;19.81;2;5;0;0;0;0;6;0;0;0;0;0;0;81.52;17;13;3;6;0;6.07;13.68;58.37;0;300.2;251.42;194.52;15.19;8.71;26.54;15.93;4;2;0;0;0;0;3;0;0;0;0;0;0;123.11;18;13;6;5;3;9.14;29.66;52.3;3;378.2;317.14;1
Luisburgo;2013;1.5;178.69;15.48;7.42;25.66;19.91;2;10;0;0;0;0;2;0;0;0;0;0;0;16.23;27;3;2;22;0;4.35;5.25;9.83;0;339.26;220.86;207.31;13.46;3.42;26.51;17.64;6;4;0;0;0;1;4;11;0;0;0;0;0;3.94;30;1;1;22;0;2.51;2.51;2.84;0;195.54;113.59;198.94;12.16;5.01;25.3;18.85;0;1;0;0;0;2;1;3;0;0;0;0;0;20.39;25;6;2;7;0;2.79;7.97;11.12;0;84.9;30.55;194.55;16.04;5.59;32.06;16.91;8;4;4;0;0;5;8;3;0;0;0;0;0;47.89;27;3;2;20;1;15.76;36.59;39.52;1;72.22;25.79;186.45;17.66;4.93;33.59;18.55;7;4;6;0;0;3;11;1;0;0;0;0;0;81.8;26;5;2;12;2;15.91;39.25;41.69;2;187.12;108.42;168.13;17.57;12.53;30.83;19.35;3;1;1;0;0;0;4;0;0;0;0;0;0;274.49;9;21;11;3;4;12.99;37.93;69.88;4;405.17;276.63;160.54;19.01;14.82;31.83;24.8;11;9;8;0;0;0;30;0;0;0;0;0;0;118.53;17;14;6;7;1;8.2;37.82;69.73;1;494.03;407.37;163.49;19.06;14.38;29.88;21.73;4;3;0;0;0;0;10;0;0;0;0;0;0;246.97;12;19;6;3;6;12.97;42.08;108.02;6;630.44;510.55;156.48;18.15;14.24;29.3;23.33;0;2;0;0;0;0;17;0;0;0;0;0;0;111.33;18;10;3;14;2;11.06;27.66;74.72;2;592.65;512.53;151.97;18.84;14.24;30.78;19.35;2;10;1;0;0;0;12;0;0;0;0;0;0;256.72;9;22;10;7;6;11.59;29.31;86.72;6;632.93;484.25;148.82;17.54;7.0;28.17;19.43;0;6;0;0;0;4;4;0;0;0;0;0;0;69.83;18;12;5;8;0;5.54;16.58;64.77;0;598.62;411.44;150.82;14.79;7.72;26.84;16.39;1;2;0;0;0;0;3;0;0;0;0;0;0;63.45;23;8;3;16;0;7.59;15.09;35.75;0;400.55;353.3;1
Luisburgo;2014;1.2;130.72;14.5;7.25;26.63;18.34;2;10;0;0;0;0;1;0;0;0;0;0;0;11.32;29;1;1;26;0;9.52;9.52;16.9;0;351.51;124.25;132.13;14.3;3.65;26.56;16.44;3;7;0;0;0;1;2;4;0;0;0;0;0;10.49;29;2;1;21;0;3.85;5.36;6.5;0;94.71;83.5;124.29;13.8;4.27;29.35;16.58;4;3;0;0;0;1;5;6;0;0;0;0;0;11.58;28;3;1;18;0;3.27;6.82;6.87;0;83.55;33.39;121.96;17.64;6.18;31.95;17.06;2;6;2;0;0;3;11;3;0;0;0;0;0;37.55;23;7;2;12;0;5.1;9.99;15.33;0;79.67;34.63;113.4;16.5;6.69;29.6;15.28;3;0;0;0;0;7;9;1;0;0;0;0;0;69.52;21;10;2;8;0;6.65;17.56;33.17;0;121.22;94.49;102.47;18.85;11.01;31.84;19.73;2;4;2;0;0;1;4;0;0;0;0;0;0;151.11;13;17;8;4;1;8.84;38.1;78.28;1;258.19;163.66;107.92;18.82;15.09;30.24;18.96;4;12;3;0;0;0;7;0;0;0;0;0;0;409.1;5;26;12;2;7;15.68;57.9;128.22;7;635.3;315.8;115.33;18.12;13.22;31.86;24.27;3;1;2;0;0;1;17;0;0;0;0;0;0;67.42;20;11;7;7;0;6.09;15.74;36.27;0;628.21;599.56;142.68;18.46;12.85;32.34;24.24;1;1;2;0;0;3;16;0;0;0;0;0;0;54.66;21;7;5;14;0;7.74;19.56;46.36;1;601.53;531.18;185.2;18.27;13.1;29.45;19.91;1;3;0;0;0;1;12;0;0;0;0;0;0;85.14;16;15;4;8;0;5.55;17.11;30.75;0;495.31;212.95;193.21;18.02;5.31;28.36;19.55;3;5;0;0;0;4;9;2;0;0;0;0;0;116.26;17;13;5;9;1;8.82;35.68;42.9;1;269.72;236.6;181.83;15.86;4.56;27.93;18.63;4;3;0;0;0;5;3;4;0;0;0;0;0;10.6;29;2;1;16;0;4.6;8.15;9.06;0;263.79;210.46;1
Luisburgo;2015;1.5;172.37;13.7;6.11;24.8;20.44;0;3;0;0;0;0;0;5;0;0;0;0;0;4.37;28;2;1;16;0;1.03;1.03;2.34;0;180.4;89.79;169.27;14.03;4.35;26.07;16.92;4;9;0;0;0;0;3;4;0;0;0;0;0;35.87;21;10;5;12;0;3.5;14.21;24.74;0;96.44;27.36;175.89;14.32;2.58;28.46;17.67;5;2;0;0;0;3;6;10;2;0;0;0;0;13.77;29;2;1;17;0;4.31;6.48;15.84;0;57.1;42.68;170.38;16.86;4.23;31.5;19.23;6;3;2;0;0;2;8;1;0;0;0;0;0;8.72;26;4;3;16;0;2.11;4.53;4.53;0;76.25;54.24;187.05;18.43;6.21;33.18;17.61;10;4;8;0;0;6;11;1;0;0;0;0;0;97.51;22;9;4;18;2;10.63;34.36;71.49;2;120.01;67.25;182.75;18.38;7.8;29.5;19.85;2;8;0;0;0;3;9;0;0;0;0;0;0;271.51;17;13;6;8;6;20.83;69.55;113.87;6;397.27;144.5;177.33;19.16;12.56;32.67;19.21;7;5;4;0;0;0;15;0;0;0;0;0;0;93.96;23;8;2;7;1;11.39;27.65;111.62;1;459.52;398.45;177.74;18.48;13.55;33.25;26.95;11;1;11;0;0;0;31;0;0;0;0;0;0;29.73;25;6;3;22;0;4.69;7.37;17.3;0;454.99;395.2;165.62;18.26;14.69;30.29;21.18;3;2;3;0;0;0;20;0;0;0;0;0;0;98.66;16;12;6;5;0;8.2;19.08;53.94;0;393.32;225.3;149.16;18.63;13.11;29.88;22.49;5;9;0;0;0;0;18;0;0;0;0;0;0;100.32;15;16;6;8;1;6.23;20.3;41.34;1;250.17;212.13;149.45;18.27;10.62;29.98;19.43;4;6;0;0;0;1;11;0;0;0;0;0;0;72.63;19;11;3;9;1;6.31;31.56;42.47;1;280.0;237.89;144.79;15.36;8.14;25.43;17.02;1;4;0;0;0;0;2;0;0;0;0;0;0;122.21;23;8;4;8;2;14.84;45.13;67.67;2;318.03;266.91;1
Luisburgo;2016;1.32;151.12;14.3;4.81;26.61;17.11;3;5;0;0;0;1;1;4;0;0;0;0;0;37.99;23;7;3;16;0;5.03;15.5;52.13;0;261.06;221.96;135.75;13.36;6.31;25.45;16.85;3;7;0;0;0;0;1;2;0;0;0;0;0;8.31;29;2;1;23;0;3.77;5.91;7.64;0;212.16;167.61;135.27;14.11;5.16;27.54;19.04;1;2;0;0;0;0;2;5;0;0;0;0;0;7.57;30;1;1;27;0;6.74;6.74;6.8;0;99.58;36.5;119.6;16.44;9.07;33.29;18.79;9;10;4;0;0;0;14;0;0;0;0;0;0;76.46;22;8;4;16;1;9.38;24.38;45.81;1;101.19;90.27;122.08;17.28;11.93;34.28;20.79;13;4;7;0;0;0;11;0;0;0;0;0;0;83.5;24;7;3;16;1;11.89;55.73;57.55;1;167.53;97.21;117.53;19.5;14.86;33.32;22.96;13;17;9;0;0;0;15;0;0;0;0;0;0;100.61;17;13;7;7;1;7.68;20.67;50.11;1;341.17;167.8;123.18;18.77;14.58;30.17;24.82;9;10;1;0;0;0;23;0;0;0;0;0;0;169.33;16;15;6;7;2;11.13;38.59;81.8;2;353.7;333.6;121.39;20.08;11.95;32.25;21.79;5;12;2;0;0;1;9;0;0;0;0;0;0;269.8;13;18;14;5;4;14.91;42.9;102.82;5;542.49;388.88;120.82;19.47;13.55;31.74;25.04;8;9;8;0;0;0;29;0;0;0;0;0;0;72.22;20;9;3;7;1;7.93;33.15;42.88;1;555.23;473.04;135.5;19.26;14.38;30.54;24.89;2;9;1;0;0;0;17;0;0;0;0;0;0;101.68;20;11;3;8;2;9.06;31.59;43.75;2;453.16;406.7;134.36;17.25;11.45;29.89;17.42;19;5;0;0;0;0;27;0;0;0;0;0;0;42.35;25;5;2;16;0;8.33;19.1;35.57;0;406.31;216.25;135.26;15.7;8.03;27.74;18.89;8;7;0;0;0;0;8;0;0;0;0;0;0;26.94;27;4;2;12;0;6.1;10.84;39.52;0;217.07;159.83;1
Luisburgo;2017;1.53;145.22;15.85;2.99;28.95;14.03;4;11;0;0;0;4;3;8;1;0;0;0;0;54.49;22;8;3;14;0;6.46;16.86;32.65;0;176.82;121.09;155.8;12.68;4.95;27.67;18.48;8;3;0;0;0;0;6;3;0;0;0;0;0;1.48;31;0;0;31;0;0.0;0.58;3.35;0;120.93;78.96;156.61;16.58;4.46;30.08;16.87;6;8;1;0;0;2;5;3;0;0;0;0;0;5.8;30;1;1;20;0;4.62;4.62;4.9;0;73.7;30.21;155.21;16.38;10.29;30.83;17.34;5;7;1;0;0;0;11;0;0;0;0;0;0;68.18;21;9;4;9;0;7.36;18.62;37.49;0;75.86;16.29;160.15;18.32;12.13;31.01;16.79;2;10;1;0;0;0;4;0;0;0;0;0;0;81.19;21;10;4;8;2;7.84;25.79;41.17;2;182.26;119.06;165.98;18.38;9.68;29.16;18.41;1;4;0;0;0;1;4;0;0;0;0;0;0;300.78;16;14;4;4;8;21.34;45.46;112.15;8;454.56;206.82;149.58;19.01;13.59;30.97;19.52;4;6;1;0;0;0;12;0;0;0;0;0;0;360.38;7;24;13;4;6;14.92;53.37;108.42;6;741.37;610.17;161.54;18.61;13.85;30.82;21.47;2;6;1;0;0;0;14;0;0;0;0;0;0;74.92;22;9;7;12;0;8.19;18.0;56.69;0;759.15;700.21;163.06;18.48;14.92;28.56;23.43;0;2;0;0;0;0;22;0;0;0;0;0;0;143.35;12;16;11;6;2;8.9;33.98;82.62;2;792.04;589.43;155.9;18.51;10.39;30.42;19.61;1;3;1;0;0;3;18;0;0;0;0;0;0;114.71;21;10;4;8;2;11.29;22.23;44.71;2;475.45;338.77;153.2;17.78;10.21;28.42;17.25;2;3;0;0;0;2;10;0;0;0;0;0;0;124.28;19;11;3;8;2;11.04;43.81;46.06;2;386.08;314.77;146.12;16.44;6.08;25.86;15.67;0;5;0;0;0;1;2;2;0;0;0;0;0;46.32;24;7;6;16;0;6.21;12.87;39.43;0;304.03;269.38;1
Luisburgo;2018;1.8;143.5;14.58;5.66;27.47;18.08;3;8;0;0;0;0;2;2;0;0;0;0;0;23.2;24;6;2;12;0;3.29;6.59;9.55;0;229.66;188.0;159.13;12.04;4.07;23.72;15.26;0;1;0;0;0;1;0;11;0;0;0;0;0;11.41;26;5;4;21;0;1.51;2.16;7.97;0;192.57;80.62;162.52;14.72;3.6;27.72;16.96;2;5;0;0;0;4;2;6;0;0;0;0;0;2.97;30;1;1;20;0;2.16;2.16;2.97;0;80.04;37.73;152.7;16.22;5.44;28.03;19.25;0;1;0;0;0;4;4;4;0;0;0;0;0;2.73;29;1;1;28;0;2.46;2.46;2.46;0;37.62;17.1;136.62;18.26;11.45;30.7;19.85;5;5;1;0;0;0;10;0;0;0;0;0;0;48.11;25;6;4;23;0;7.81;15.78;26.57;0;75.71;27.05;138.43;18.29;8.9;29.47;18.82;1;4;0;0;0;1;8;0;0;0;0;0;0;241.53;11;19;6;3;4;12.68;45.29;103.05;5;378.54;97.28;136.65;18.89;13.78;29.71;18.99;2;5;0;0;0;0;13;0;0;0;0;0;0;223.13;14;17;6;5;3;13.02;59.99;145.41;4;558.47;453.63;134.87;18.46;13.32;31.3;22.68;3;11;3;0;0;2;25;0;0;0;0;0;0;175.49;16;15;6;6;1;11.59;68.72;87.23;1;669.02;565.04;132.63;19.43;13.27;29.5;19.3;0;9;0;0;0;1;15;0;0;0;0;0;0;276.14;10;18;6;4;5;15.19;53.2;135.7;5;777.18;642.16;128.66;19.5;14.52;30.61;24.07;1;12;1;0;0;0;8;0;0;0;0;0;0;250.78;8;23;19;5;4;10.88;30.93;89.56;5;726.18;659.5;126.31;17.64;9.5;27.36;19.64;0;4;0;0;0;0;4;0;0;0;0;0;0;155.92;15;15;7;5;2;10.32;47.35;112.93;3;767.38;632.17;123.19;15.1;4.71;25.84;17.11;0;6;0;0;0;3;2;3;0;0;0;0;0;37.33;25;6;2;7;0;5.52;9.51;17.73;0;520.25;390.29;1
Luisburgo;2019;1.64;123.18;14.83;7.63;25.18;16.64;2;14;0;0;0;0;1;0;0;0;0;0;0;4.49;29;1;1;26;0;2.29;2.29;2.7;0;300.46;197.75;125.22;12.76;5.65;26.17;16.22;3;1;0;0;0;0;2;7;0;0;0;0;0;8.45;29;2;1;18;0;3.55;5.42;7.72;0;104.43;52.69;117.15;14.85;7.38;26.63;16.81;0;11;0;0;0;0;1;0;0;0;0;0;0;79.85;21;10;5;9;1;7.97;33.87;47.61;1;106.52;90.72;107.23;17.09;6.98;29.86;18.61;1;10;0;0;0;0;7;1;0;0;0;0;0;65.44;23;7;2;14;1;9.26;29.42;31.68;1;163.8;90.08;112.76;18.67;10.85;29.98;18.56;3;13;0;0;0;0;7;0;0;0;0;0;0;143.95;17;14;4;6;2;10.15;45.16;58.22;2;273.38;163.82;113.25;18.72;12.39;28.82;16.96;0;8;0;0;0;0;7;0;0;0;0;0;0;217.57;12;18;6;2;4;11.98;38.78;99.47;4;428.31;288.27;105.41;18.99;11.85;30.92;19.4;6;4;4;0;0;1;15;0;0;0;0;0;0;269.03;11;20;11;6;5;13.36;37.74;107.41;5;626.01;507.91;107.04;18.56;14.79;30.48;25.4;6;5;4;0;0;0;31;0;0;0;0;0;0;32.5;24;7;3;11;0;4.4;19.05;88.66;0;618.41;517.53;107.01;19.11;15.35;31.89;22.46;5;7;5;0;0;0;12;0;0;0;0;0;0;179.83;15;13;5;4;4;13.62;30.65;76.99;4;523.02;492.11;101.13;19.06;12.31;30.18;20.22;3;10;2;0;0;0;20;0;0;0;0;0;0;100.54;14;17;5;6;0;5.76;14.24;27.21;0;453.23;321.7;97.74;18.12;12.79;29.09;22.97;2;13;0;0;0;0;9;0;0;0;0;0;0;150.3;15;15;4;5;2;9.98;39.41;56.9;2;434.5;378.46;98.2;17.14;10.23;27.69;18.94;8;15;0;0;0;0;3;0;0;0;0;0;0;40.11;24;7;4;12;0;5.54;9.5;23.76;0;370.03;278.85;1
Luisburgo;2020;2.1;110.88;13.76;6.2;27.07;20.24;5;9;0;0;0;0;3;4;0;0;0;0;0;10.58;28;2;1;17;0;4.7;5.71;5.75;0;258.34;187.43;117.05;12.61;3.44;27.36;18.58;9;2;0;0;0;3;3;16;0;0;0;0;0;1.47;31;0;0;31;0;0.0;0.85;0.91;0;130.58;48.33;103.89;14.18;3.55;27.96;18.29;5;6;0;0;0;2;3;3;0;0;0;0;0;19.89;28;3;2;19;0;5.67;9.83;17.03;0;37.57;24.71;101.09;17.78;10.24;32.12;15.52;9;5;4;0;0;0;13;0;0;0;0;0;0;22.01;27;3;2;22;0;6.86;14.27;21.19;0;43.04;21.85;99.45;17.97;11.32;31.35;19.76;2;6;2;0;0;0;9;0;0;0;0;0;0;58.41;24;7;3;9;1;7.97;21.7;25.9;1;160.15;46.32;108.14;18.34;12.46;32.98;19.9;7;5;6;0;0;0;9;0;0;0;0;0;0;355.07;12;18;11;6;8;19.63;58.34;126.48;8;435.48;166.26;125.25;18.67;13.82;29.52;19.93;1;8;0;0;0;0;11;0;0;0;0;0;0;293.12;10;21;9;4;4;13.87;66.58;131.21;4;744.28;578.08;120.27;19.64;14.65;32.0;20.05;5;14;4;0;0;0;17;0;0;0;0;0;0;390.71;9;22;12;3;6;17.69;85.86;209.68;6;1037.94;770.58;112.9;18.99;13.33;30.42;19.91;2;11;1;0;0;1;9;0;0;0;0;0;0;318.89;8;21;11;4;6;15.07;47.65;106.32;6;1083.62;975.94;116.75;19.32;11.32;27.84;19.01;0;4;0;0;0;2;12;0;0;0;0;0;0;215.72;12;19;8;5;2;11.23;43.89;135.83;2;983.57;933.81;109.05;18.07;7.8;28.42;19.06;0;9;0;0;0;1;2;0;0;0;0;0;0;101.34;19;11;4;14;2;9.1;30.13;59.11;2;943.18;633.58;100.66;15.96;3.24;25.64;17.76;0;6;0;0;0;5;1;6;0;0;0;0;0;52.54;24;7;3;7;0;7.38;16.8;18.2;0;592.9;270.88;1
Luisburgo;2021;1.38;98.75;15.44;4.67;26.05;18.68;6;6;0;0;0;3;4;5;0;0;0;0;0;8.57;29;1;1;15;0;5.09;5.09;7.02;0;252.21;133.68;101.41;14.63;6.1;26.05;19.06;1;8;0;0;0;0;1;3;0;0;0;0;0;22.4;28;3;1;23;0;6.85;17.67;18.44;0;94.74;79.38;101.67;14.77;1.52;27.74;13.27;4;6;0;0;0;1;5;4;1;1;0;0;0;28.64;27;4;3;18;0;6.56;12.0;24.75;0;69.75;59.52;101.87;16.38;8.01;34.14;21.04;9;5;6;0;0;0;18;0;0;0;0;0;0;12.06;27;3;3;21;0;3.69;4.8;12.04;0;63.7;45.12;92.77;19.2;11.51;34.24;16.78;9;11;8;0;0;0;5;0;0;0;0;0;0;201.43;17;14;4;7;3;14.22;62.13;88.92;3;241.93;74.78;102.02;18.15;11.72;29.81;18.61;1;5;0;0;0;0;5;0;0;0;0;0;0;159.29;9;21;12;4;2;7.52;37.74;105.45;2;422.51;272.05;114.36;19.9;14.18;29.62;20.56;4;9;0;0;0;0;11;0;0;0;0;0;0;234.21;10;21;10;5;3;11.1;36.83;84.78;4;615.5;506.38;119.57;18.97;14.21;30.24;23.31;2;4;1;0;0;0;27;0;0;0;0;0;0;153.04;20;11;5;16;4;13.83;39.99;80.55;4;698.37;541.29;128.0;18.97;11.73;28.87;19.3;0;5;0;0;0;1;6;0;0;0;0;0;0;385.45;8;20;13;3;7;19.19;55.67;157.61;7;768.11;590.99;128.62;17.83;12.68;29.21;24.85;2;1;0;0;0;1;22;0;0;0;0;0;0;83.11;18;13;7;6;0;6.29;16.36;47.79;0;696.22;605.92;134.43;16.97;8.91;27.91;22.22;1;1;0;0;0;7;6;0;0;0;0;0;0;23.55;23;7;2;6;0;2.93;7.57;12.51;0;501.42;482.99;153.33;15.56;6.98;27.91;20.8;7;8;0;0;0;0;4;1;0;0;0;0;0;4.37;30;1;1;27;0;1.54;1.54;2.73;0;468.39;115.68;1
Luisburgo;2022;1.5;158.15;14.19;3.85;26.07;18.41;2;4;0;0;0;2;2;5;0;0;0;0;0;21.49;27;3;1;18;0;6.49;10.62;11.23;0;74.83;44.52;147.75;12.64;2.67;27.19;17.41;5;1;0;0;0;4;4;15;1;0;0;0;0;0.86;31;0;0;31;0;0.0;0.29;0.46;0;36.53;26.49;146.91;13.96;3.45;26.27;18.1;0;2;0;0;0;3;5;4;0;0;0;0;0;18.25;29;2;1;16;0;7.56;9.3;10.16;0;47.37;24.29;161.35;16.77;8.53;32.64;20.84;12;9;6;0;0;1;13;0;0;0;0;0;0;19.48;25;5;3;24;0;3.73;6.53;17.39;0;38.83;31.24;201.05;18.38;11.68;29.74;15.83;2;11;0;0;0;0;5;0;0;0;0;0;0;282.19;14;17;5;4;5;16.41;63.89;107.15;5;386.52;82.03;231.62;17.57;11.64;29.55;16.14;1;2;0;0;0;0;6;0;0;0;0;0;0;219.48;12;18;6;4;4;12.07;32.93;66.59;4;561.65;439.12;255.5;18.97;13.73;28.08;18.31;0;6;0;0;0;0;9;0;0;0;0;0;0;229.12;7;24;9;3;3;9.47;29.0;68.19;3;731.4;616.11;268.93;18.84;14.02;29.96;21.2;3;4;0;0;0;0;22;0;0;0;0;0;0;265.97;14;17;6;5;5;15.43;72.68;182.43;5;803.12;689.86;285.44;18.31;14.82;28.99;20.92;0;4;0;0;0;0;10;0;0;0;0;0;0;388.3;5;23;18;3;8;16.81;43.89;120.83;8;904.95;827.4;252.79;17.73;12.78;30.41;23.14;4;1;1;0;0;0;21;0;0;0;0;0;0;35.88;22;9;3;6;0;3.88;8.06;13.51;0;796.87;692.51;263.19;17.41;10.13;28.61;22.82;5;8;0;0;0;0;14;0;0;0;0;0;0;72.22;22;8;3;15;0;8.82;19.3;31.13;0;641.37;522.41;254.56;16.41;2.63;28.07;17.76;4;4;0;0;0;6;4;5;1;0;0;0;0;15.0;25;6;3;9;0;2.37;3.51;7.01;0;396.76;115.0;1
