DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-03-08;0;0,0;923,9;23,0;20,9;88,0;0,0;0,0
2019-03-08;1200;0,0;924,0;25,2;20,2;72,0;36,0;0,5
2019-03-08;1800;0,0;920,9;29,4;19,7;55,0;5,0;0,5
2019-03-09;0;0,0;922,6;22,6;20,5;85,0;0,0;0,0
2019-03-09;1200;0,0;922,8;25,8;21,0;74,0;27,0;0,5
2019-03-09;1800;0,0;919,1;30,4;20,6;55,0;0,0;0,0
2019-03-10;0;0,0;921,2;24,2;21,5;84,0;0,0;0,0
2019-03-10;1200;0,0;922,1;26,2;21,2;72,0;27,0;0,5
2019-03-10;1800;1,8;918,7;24,8;21,5;81,0;0,0;0,0
2019-03-11;0;0,0;920,8;23,4;20,1;81,0;18,0;2,1
2019-03-11;1200;0,0;922,6;24,2;20,3;78,0;5,0;0,5
2019-03-11;1800;11,6;919,4;23,4;20,1;81,0;0,0;0,0
2019-03-12;0;0,6;922,2;19,8;18,8;92,0;0,0;0,0
2019-03-12;1200;0,0;922,9;23,0;20,3;84,0;36,0;0,5
2019-03-12;1800;0,0;919,9;29,4;19,4;53,0;5,0;0,5
2019-03-13;0;0,0;922,3;22,2;20,1;87,0;0,0;0,0
2019-03-13;1200;0,0;923,0;24,4;19,5;74,0;5,0;1,0
2019-03-13;1800;0,0;919,0;30,8;18,8;49,0;36,0;0,5
2019-03-14;0;0,0;920,6;22,6;20,5;87,0;0,0;0,0
2019-03-14;1200;0,0;922,0;26,4;20,3;67,0;23,0;1,0
2019-03-14;1800;0,0;918,6;31,6;19,9;51,0;27,0;0,5
2019-03-15;0;0,0;920,9;22,8;20,9;89,0;0,0;0,0
2019-03-15;1200;0,0;920,6;27,0;21,5;71,0;0,0;0,0
2019-03-15;1800;10,8;919,4;23,4;21,5;89,0;0,0;0,0
2019-03-16;0;0,5;921,1;21,6;20,6;94,0;0,0;0,0
2019-03-16;1200;0,0;922,3;22,8;20,5;85,0;0,0;0,0
2019-03-16;1800;0,0;918,8;26,6;21,1;72,0;27,0;1,0
2019-03-17;0;3,0;921,6;22,4;21,4;94,0;0,0;0,0
2019-03-17;1200;2,0;921,8;22,8;20,5;85,0;32,0;1,5
2019-03-17;1800;0,0;918,9;26,6;20,2;68,0;5,0;0,5
2019-03-18;0;0,0;920,9;22,0;20,8;94,0;0,0;0,0
2019-03-18;1200;0,0;920,8;25,6;21,3;74,0;5,0;1,0
2019-03-18;1800;0,0;916,9;29,8;20,6;58,0;36,0;0,5
2019-03-19;0;0,0;919,0;22,6;20,9;89,0;0,0;0,0
2019-03-19;1200;33,0;918,4;26,4;23,3;82,0;23,0;0,5
2019-03-19;1800;0,0;914,4;31,2;21,4;55,0;5,0;0,5
2019-03-20;0;47,6;917,8;21,6;21,1;97,0;0,0;0,0
2019-03-20;1200;0,0;918,3;23,0;20,9;88,0;0,0;0,0
2019-03-20;1800;0,0;914,8;28,4;21,7;67,0;0,0;0,0
2019-03-21;0;5,0;917,5;22,6;21,6;92,0;0,0;0,0
2019-03-21;1200;0,0;919,3;21,0;18,8;86,0;0,0;0,0
2019-03-21;1800;0,0;916,9;23,2;19,1;77,0;23,0;1,0
2019-03-22;0;0,2;919,9;20,2;18,5;89,0;27,0;2,6
2019-03-22;1200;0,8;922,7;19,8;14,8;71,0;23,0;2,6
2019-03-22;1800;0,0;921,0;19,6;17,4;86,0;23,0;2,6
2019-03-23;0;0,0;923,3;18,4;14,3;76,0;27,0;3,1
2019-03-23;1200;0,0;923,8;20,4;17,6;83,0;23,0;2,6
2019-03-23;1800;0,0;921,3;22,4;18,0;76,0;27,0;1,0
2019-03-24;0;0,0;923,2;18,4;17,6;94,0;0,0;0,0
2019-03-24;1200;0,0;923,1;22,4;19,4;82,0;27,0;1,0
2019-03-24;1800;0,0;921,0;24,4;17,4;65,0;5,0;0,5
2019-03-25;0;0,0;922,3;19,4;17,5;88,0;0,0;0,0
2019-03-25;1200;0,0;922,3;20,2;17,6;84,0;5,0;0,5
2019-03-25;1800;0,0;919,2;28,4;18,5;55,0;27,0;1,0
2019-03-26;0;0,0;920,7;20,4;18,9;92,0;0,0;0,0
2019-03-26;1200;0,0;923,0;22,8;19,8;81,0;27,0;0,5
2019-03-26;1800;0,0;920,2;27,6;15,3;46,0;23,0;0,5
2019-03-27;0;0,0;923,2;20,4;15,8;74,0;23,0;3,1
2019-03-27;1200;0,0;925,5;22,0;17,2;74,0;27,0;0,5
2019-03-27;1800;0,0;923,1;26,6;17,7;59,0;0,0;0,0
2019-03-28;0;0,0;925,3;20,6;16,0;74,0;23,0;2,6
2019-03-28;1200;0,0;926,6;23,0;17,7;72,0;27,0;1,0
2019-03-28;1800;0,0;924,4;25,2;15,8;54,0;23,0;0,5
2019-03-29;0;0,0;925,9;19,4;16,8;83,0;27,0;1,5
2019-03-29;1200;0,0;926,5;21,6;17,4;77,0;0,0;0,0
2019-03-29;1800;0,0;923,5;24,8;18,5;68,0;27,0;1,5
2019-03-30;0;0,0;926,3;18,6;14,5;77,0;23,0;4,1
2019-03-30;1200;0,0;926,1;20,8;16,4;75,0;23,0;0,5
2019-03-30;1800;0,0;922,4;25,2;16,6;57,0;18,0;0,5
2019-03-31;0;0,0;924,2;18,2;16,7;91,0;23,0;1,0
2019-03-31;1200;0,0;923,7;20,6;17,4;80,0;0,0;0,0
2019-03-31;1800;0,0;920,9;25,4;17,6;62,0;18,0;0,5
2019-04-01;0;0,0;922,3;18,6;17,4;93,0;0,0;0,0
2019-04-01;1200;0,0;922,9;22,0;17,6;75,0;36,0;0,5
2019-04-01;1800;7,6;920,1;23,4;20,7;85,0;0,0;0,0
2019-04-02;0;0,0;921,3;19,4;18,6;94,0;0,0;0,0
2019-04-02;1200;0,0;923,6;20,0;18,3;90,0;5,0;0,5
2019-04-02;1800;0,0;920,6;25,0;19,4;72,0;0,0;0,0
2019-04-03;0;0,0;922,0;18,4;17,6;94,0;0,0;0,0
2019-04-03;1200;0,0;921,7;21,8;18,8;81,0;32,0;1,0
2019-04-03;1800;0,3;918,2;25,2;19,3;68,0;32,0;0,5
2019-04-04;0;0,0;919,8;20,0;19,2;96,0;0,0;0,0
2019-04-04;1200;0,0;920,5;23,0;18,7;76,0;32,0;1,0
2019-04-04;1800;0,0;917,5;30,2;20,2;54,0;32,0;0,5
2019-04-05;0;0,0;920,4;21,4;20,0;91,0;0,0;0,0
2019-04-05;1200;0,0;921,3;25,4;20,0;72,0;32,0;1,0
2019-04-05;1800;0,0;918,3;28,4;19,3;58,0;5,0;0,5
2019-04-06;0;0,0;920,8;21,4;20,0;91,0;0,0;0,0
2019-04-06;1200;0,0;923,5;25,2;21,1;76,0;36,0;1,0
2019-04-06;1800;0,0;919,4;29,6;20,7;58,0;5,0;0,5
2019-04-07;0;0,0;922,5;22,4;20,7;90,0;0,0;0,0
2019-04-07;1200;0,0;924,4;25,4;19,3;68,0;32,0;0,5
2019-04-07;1800;0,0;921,0;29,8;17,3;46,0;36,0;0,5
2019-04-08;0;0,0;922,7;19,2;17,3;89,0;0,0;0,0
2019-04-08;1200;0,0;922,5;25,2;19,3;69,0;5,0;0,5
2019-04-08;1800;0,0;919,1;27,6;18,9;58,0;36,0;0,5
2019-04-09;0;0,0;921,3;19,8;18,5;90,0;0,0;0,0
2019-04-09;1200;0,0;921,3;23,8;19,3;75,0;32,0;1,0
2019-04-09;1800;11,8;917,7;26,0;21,4;76,0;0,0;0,0
2019-04-10;0;52,0;920,7;20,6;19,9;94,0;0,0;0,0
2019-04-10;1200;9,3;922,0;21,6;19,3;86,0;23,0;0,5
2019-04-10;1800;1,0;920,2;21,6;19,5;87,0;18,0;0,5
2019-04-11;0;0,0;922,1;20,2;17,2;82,0;23,0;1,0
