DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-04-17;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-18;0;4,7;938,7;21,6;20,8;96,0;0,0;0,0
2019-04-18;1200;0,0;938,9;23,0;21,3;91,0;0,0;0,0
2019-04-18;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-19;0;0,0;938,8;20,9;19,3;89,0;0,0;0,0
2019-04-19;1200;0,0;940,7;21,0;19,5;90,0;0,0;0,0
2019-04-19;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-20;0;0,0;940,1;21,3;19,5;89,0;0,0;0,0
2019-04-20;1200;0,0;941,7;20,1;18,7;90,0;0,0;0,0
2019-04-20;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-21;0;0,0;939,8;22,7;21,1;90,0;0,0;0,0
2019-04-21;1200;0,0;941,4;23,0;0,0;84,0;0,0;0,0
2019-04-21;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-22;0;0,0;939,9;22,1;0,0;94,0;0,0;0,0
2019-04-22;1200;0,0;941,6;21,9;20,8;93,0;0,0;0,0
2019-04-22;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-23;0;8,1;940,8;23,3;21,5;89,0;0,0;0,0
2019-04-23;1200;4,2;943,8;21,0;20,0;94,0;0,0;0,0
2019-04-23;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-24;0;0,0;941,5;22,4;18,8;80,0;0,0;0,0
2019-04-24;1200;0,0;945,1;24,3;20,1;78,0;0,0;0,0
2019-04-24;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-04-25;0;0,0;943,6;21,4;19,9;90,0;0,0;0,0
