DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-03-23;1800;0,0;912,0;25,3;16,7;58;5,0;1,8
2019-03-24;0;0,0;913,2;22,3;17,0;71;9,0;0,5
2019-03-24;1200;0,0;914,1;24,3;18,0;67;5,0;1,3
2019-03-24;1800;0,0;911,9;24,4;19,1;73;9,0;1,1
2019-03-25;0;0,2;913,0;22,3;17,7;74;5,0;0,7
2019-03-25;1200;0,0;913,1;24,2;16,5;62;5,0;1,8
2019-03-25;1800;0,0;911,0;28,2;15,8;45;9,0;1,3
2019-03-26;0;0,0;911,3;24,6;18,2;65;9,0;1,8
2019-03-26;1200;0,0;913,8;25,3;17,0;60;9,0;1,8
2019-03-26;1800;0,0;910,8;29,1;15,2;42;5,0;1,8
2019-03-27;0;0,0;912,8;24,5;15,7;58;5,0;0,8
2019-03-27;1200;0,0;916,5;23,5;16,5;65;9,0;0,8
2019-03-27;1800;0,0;914,5;29,3;16,1;45;36,0;0,8
2019-03-28;0;0,0;915,3;23,7;16,0;62;36,0;1,6
2019-03-28;1200;0,0;917,3;23,2;15,5;60;5,0;1,8
2019-03-28;1800;0,0;914,1;28,0;14,3;42;36,0;2,0
2019-03-29;0;0,0;915,9;22,6;15,4;62;36,0;1,1
2019-03-29;1200;0,0;917,0;23,3;16,1;63;36,0;1,0
2019-03-29;1800;0,0;913,7;26,0;16,3;55;5,0;0,3
2019-03-30;0;0,0;915,0;21,7;16,2;72;36,0;1,6
2019-03-30;1200;0,0;917,1;23,5;15,9;62;36,0;0,7
2019-03-30;1800;0,0;913,5;26,0;16,3;55;0,0;0,0
2019-03-31;0;0,0;914,3;23,4;16,4;65;36,0;0,7
2019-03-31;1200;0,0;914,7;23,0;16,1;65;36,0;0,5
2019-03-31;1800;0,0;911,9;27,6;14,6;44;36,0;0,5
2019-04-01;0;0,0;913,1;23,1;16,0;63;5,0;0,3
2019-04-01;1200;0,0;915,1;22,9;17,4;70;5,0;1,3
2019-04-01;1800;0,0;911,5;27,1;15,5;49;36,0;1,6
2019-04-02;0;4,2;911,8;20,9;17,7;80;0,0;0,0
2019-04-02;1200;0,0;913,9;23,8;16,6;68;36,0;0,7
2019-04-02;1800;0,0;911,3;28,2;17,7;51;0,0;0,0
2019-04-03;0;0,0;912,3;22,8;17,5;71;5,0;0,7
2019-04-03;1200;0,0;912,6;25,1;18,1;64;36,0;1,6
2019-04-03;1800;9,0;909,0;23,1;20,8;85;5,0;0,7
2019-04-04;0;0,0;910,7;22,5;18,5;78;36,0;0,3
2019-04-04;1200;0,0;910,7;25,2;18,4;65;9,0;0,8
2019-04-04;1800;0,0;908,5;27,7;17,6;55;5,0;0,8
2019-04-05;0;0,0;911,4;24,7;18,6;68;5,0;0,8
2019-04-05;1200;3,4;913,0;24,4;19,9;76;36,0;0,5
2019-04-05;1800;0,0;910,1;28,7;21,8;64;23,0;0,5
2019-04-06;0;0,0;912,1;25,2;20,0;71;9,0;0,5
2019-04-06;1200;1,2;914,4;22,2;19,4;82;32,0;0,8
2019-04-06;1800;0,0;912,5;28,1;18,5;55;23,0;0,8
